IPCONGD,CUMFNS,UEMPMEAN,UEMP27OV,CLAIMSx,USGOOD,CES1021000001,MANEMP,DMANEMP,NDMANEMP,USTRADE,M1SL,M2SL,M2REAL,TOTRESNS,CONSPI,S&P 500,S&P div yield,CP3Mx,TB3MS,TB6MS,GS1,COMPAPFFx,TB3SMFFM,TB6SMFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,CES2000000008,FEDFUNDS,date,fedfunds_lag1,fedfunds_lag2,fedfunds_lag3,fedfunds_lag9,fedfunds_lag10
98.7456,74.7638,36.4,4355,344600,18723,812.2,12004,7539,4465,15000.9,2521.0,10692.3,4599.9,2062.9,0.152674158,1618.77,2.055264182,0.14,0.05,0.09,0.14,0.05,-0.04,0.0,1.11,2.21,4.18,5.1,24.17,0.09,2013-06-01,0.11,0.15,0.14,0.14,0.13
97.7511,74.1639,37.3,4258,346000,18705,811.2,11984,7517,4467,15046.1,2542.3,10731.5,4607.8,2147.7,0.153769387,1668.68,2.016364232,0.14,0.04,0.07,0.12,0.05,-0.05,-0.02,1.31,2.49,4.25,5.23,24.22,0.09,2013-07-01,0.09,0.11,0.15,0.16,0.14
98.2554,74.8212,37.6,4296,333400,18755,812.0,12014,7547,4467,15090.1,2551.3,10789.6,4621.7,2252.6,0.154271044,1670.09,2.037215559,0.12,0.04,0.07,0.13,0.04,-0.04,-0.01,1.44,2.66,4.46,5.34,24.17,0.08,2013-08-01,0.09,0.09,0.11,0.16,0.16
98.562,74.9015,37.4,4132,314000,18810,816.0,12032,7564,4468,15118.8,2585.5,10850.0,4645.8,2333.9,0.154607555,1687.17,2.03891724,0.11,0.02,0.04,0.12,0.03,-0.06,-0.04,1.52,2.73,4.56,5.39,24.11,0.08,2013-09-01,0.08,0.09,0.09,0.16,0.16
98.8971,75.0163,35.1,4024,358500,18856,817.2,12056,7576,4480,15145.4,2631.2,10974.2,4696.5,2427.8,0.155905084,1720.03,2.011399026,0.12,0.05,0.08,0.12,0.03,-0.04,-0.01,1.28,2.53,4.44,5.22,24.22,0.09,2013-10-01,0.08,0.08,0.09,0.14,0.16
98.8977,75.0237,36.6,4042,328200,18910,815.0,12079,7589,4490,15175.5,2638.8,10982.9,4691.5,2517.1,0.156474217,1783.54,1.950801963,0.12,0.07,0.1,0.12,0.04,-0.01,0.02,1.29,2.64,4.55,5.3,24.27,0.08,2013-11-01,0.09,0.08,0.08,0.15,0.14
99.6368,74.9307,36.5,3863,346000,18881,813.7,12083,7591,4492,15231.2,2674.2,11047.8,4706.8,2541.0,0.156753863,1807.78,1.935523128,0.14,0.07,0.1,0.13,0.05,-0.02,0.01,1.49,2.81,4.53,5.29,24.37,0.09,2013-12-01,0.08,0.09,0.08,0.14,0.15
98.021,74.1619,35.1,3607,326750,18937,818.1,12081,7583,4498,15214.6,2714.1,11117.6,4725.1,2556.4,0.15673151,1822.36,1.942718965,0.12,0.04,0.07,0.12,0.05,-0.03,0.0,1.58,2.79,4.42,5.12,24.41,0.07,2014-01-01,0.09,0.08,0.09,0.15,0.14
99.1434,74.8927,36.5,3783,335250,18988,823.3,12106,7605,4501,15189.5,2730.2,11183.2,4747.8,2650.1,0.156829788,1817.04,1.971154552,0.13,0.05,0.08,0.12,0.06,-0.02,0.01,1.45,2.64,4.38,5.03,24.73,0.07,2014-02-01,0.07,0.09,0.08,0.11,0.15
99.7765,75.5836,35.3,3704,321000,19037,826.9,12120,7621,4499,15217.7,2749.3,11219.1,4753.3,2676.7,0.156780738,1863.52,1.944170173,0.12,0.05,0.08,0.13,0.04,-0.03,0.0,1.56,2.64,4.3,4.98,24.5,0.08,2014-03-01,0.07,0.07,0.09,0.09,0.11
99.4012,75.6166,34.9,3479,322750,19103,834.5,12134,7632,4502,15258.9,2774.2,11264.0,4763.4,2714.9,0.15714371,1864.26,1.963960678,0.12,0.03,0.05,0.11,0.03,-0.06,-0.04,1.61,2.62,4.15,4.81,24.62,0.09,2014-04-01,0.08,0.07,0.07,0.09,0.09
99.2763,75.887,34.4,3360,313800,19141,835.5,12146,7647,4499,15264.3,2785.3,11328.5,4781.6,2688.4,0.157526883,1889.77,1.957733834,0.11,0.03,0.05,0.1,0.02,-0.06,-0.04,1.5,2.47,4.07,4.67,24.63,0.09,2014-05-01,0.09,0.08,0.07,0.08,0.09
99.2772,76.1833,33.9,3116,313500,19194,839.8,12170,7669,4501,15305.6,2817.2,11383.7,4798.6,2722.3,0.15795859,1947.09,1.919787991,0.11,0.04,0.06,0.1,0.01,-0.06,-0.04,1.58,2.5,4.15,4.7,24.61,0.1,2014-06-01,0.09,0.09,0.08,0.08,0.08
99.3838,76.5755,32.7,3136,301750,19264,845.5,12189,7686,4503,15328.9,2837.3,11438.4,4816.2,2759.0,0.158379868,1973.1,1.913232984,0.13,0.03,0.06,0.11,0.04,-0.06,-0.03,1.61,2.45,4.07,4.64,24.63,0.09,2014-07-01,0.1,0.09,0.09,0.09,0.08
98.8394,76.212,32.0,2958,302000,19316,845.8,12208,7699,4509,15336.7,2787.0,11462.5,4827.1,2842.0,0.158624688,1961.53,1.943380932,0.13,0.03,0.05,0.11,0.04,-0.06,-0.04,1.54,2.33,3.99,4.6,24.69,0.09,2014-08-01,0.09,0.1,0.09,0.08,0.09
99.2698,76.2891,31.9,2948,295000,19371,850.9,12226,7709,4517,15367.0,2861.2,11503.7,4844.1,2814.5,0.159046249,1993.23,1.9310366,0.12,0.02,0.04,0.11,0.03,-0.07,-0.05,1.68,2.44,4.02,4.71,24.77,0.09,2014-09-01,0.09,0.09,0.1,0.09,0.08
98.9179,76.2897,32.3,2892,288750,19419,848.5,12259,7732,4527,15404.7,2880.4,11577.5,4876.2,2760.3,0.158802346,1937.27,2.0031625,0.12,0.02,0.05,0.1,0.03,-0.07,-0.04,1.46,2.21,3.83,4.6,24.74,0.09,2014-10-01,0.09,0.09,0.09,0.07,0.09
100.8348,76.885,32.7,2828,291600,19456,847.1,12284,7749,4535,15429.8,2888.2,11618.2,4902.5,2575.1,0.159061523,2044.57,1.9135238,0.13,0.02,0.07,0.13,0.04,-0.07,-0.02,1.53,2.24,3.83,4.7,24.8,0.09,2014-11-01,0.09,0.09,0.09,0.07,0.07
100.5261,76.8289,32.7,2799,284500,19481,843.4,12292,7752,4540,15444.8,2955.8,11701.9,4953.1,2665.9,0.159658174,2054.27,1.9199034,0.15,0.03,0.11,0.21,0.03,-0.09,-0.01,1.52,2.09,3.67,4.62,24.83,0.12,2014-12-01,0.09,0.09,0.09,0.08,0.07
100.6389,76.4695,32.0,2774,287600,19499,834.5,12292,7752,4540,15461.9,2952.9,11774.2,5015.7,2745.6,0.160183562,2028.18,1.9671167,0.16,0.03,0.08,0.2,0.05,-0.08,-0.03,1.26,1.77,3.35,4.34,24.99,0.11,2015-01-01,0.12,0.09,0.09,0.09,0.08
100.219,75.98,31.2,2658,301250,19537,822.8,12301,7760,4541,15479.2,3009.9,11880.4,5048.1,2556.1,0.160265547,2082.2,1.9380143,0.15,0.02,0.07,0.22,0.04,-0.09,-0.04,1.36,1.87,3.5,4.4,24.7,0.11,2015-02-01,0.11,0.12,0.09,0.09,0.09
101.3239,76.333,30.5,2542,284000,19505,806.3,12312,7764,4548,15510.3,2996.8,11892.9,5039.9,2732.9,0.161337131,2079.99,1.9620287,0.14,0.03,0.11,0.25,0.03,-0.08,0.0,1.41,1.93,3.53,4.43,25.1,0.11,2015-03-01,0.11,0.11,0.12,0.1,0.09
100.4669,76.3931,30.9,2560,286000,19553,790.2,12318,7763,4555,15523.8,2999.1,11932.5,5051.4,2756.7,0.161627002,2094.86,1.9628997,0.13,0.02,0.09,0.23,0.01,-0.1,-0.03,1.23,1.82,3.4,4.36,25.18,0.12,2015-04-01,0.11,0.11,0.11,0.09,0.1
100.3076,76.4751,30.7,2503,274000,19581,768.2,12333,7773,4560,15557.5,2978.6,11963.8,5048.0,2641.7,0.161877404,2111.94,1.9617035,0.15,0.02,0.08,0.24,0.03,-0.1,-0.04,1.42,2.08,3.86,4.77,25.22,0.12,2015-05-01,0.12,0.11,0.11,0.09,0.09
100.2022,76.2482,28.4,2162,273750,19592,764.6,12334,7772,4562,15567.2,3013.4,12011.1,5054.0,2611.1,0.162723005,2099.29,1.9882913,0.18,0.02,0.09,0.28,0.05,-0.11,-0.04,1.55,2.23,4.06,5.0,25.26,0.13,2015-06-01,0.12,0.12,0.11,0.09,0.09
101.6955,76.8548,28.1,2127,277750,19627,753.4,12349,7774,4575,15581.7,3034.4,12061.1,5067.0,2649.3,0.163187422,2094.14,2.0054374,0.19,0.03,0.12,0.3,0.06,-0.1,-0.01,1.5,2.19,4.02,5.07,25.18,0.13,2015-07-01,0.13,0.12,0.12,0.09,0.09
101.7405,76.6364,28.4,2172,275200,19629,740.9,12345,7774,4571,15588.1,3017.6,12110.8,5087.9,2666.1,0.163616563,2039.87,2.0713738,0.26,0.07,0.22,0.38,0.12,-0.07,0.08,1.4,2.03,3.9,5.05,25.22,0.14,2015-08-01,0.13,0.13,0.12,0.09,0.09
101.3891,76.4433,25.7,2097,269500,19641,726.7,12354,7773,4581,15578.0,3044.8,12170.3,5124.4,2701.3,0.164766407,1945.41,2.1862673,0.27,0.02,0.18,0.37,0.13,-0.12,0.04,1.35,2.03,3.93,5.2,24.94,0.14,2015-09-01,0.14,0.13,0.13,0.12,0.09
100.9574,76.3444,27.5,2130,267000,19680,718.6,12362,7770,4592,15619.2,3026.1,12211.2,5136.5,2725.9,0.165294113,2071.18,2.1139432,0.25,0.02,0.11,0.26,0.13,-0.1,-0.01,1.27,1.95,3.83,5.22,25.37,0.12,2015-10-01,0.14,0.14,0.13,0.11,0.12
100.6696,76.1487,27.9,2074,268500,19711,704.1,12357,7756,4601,15625.5,3083.4,12301.0,5168.1,2660.3,0.166011378,2080.62,2.0713377,0.3,0.12,0.32,0.48,0.18,0.0,0.2,1.55,2.14,3.94,5.34,25.44,0.12,2015-11-01,0.12,0.14,0.14,0.11,0.11
100.0377,75.9268,27.9,2127,271000,19738,693.8,12362,7750,4612,15631.8,3104.1,12361.5,5199.1,2481.2,0.159693432,2054.08,2.1123812,0.54,0.23,0.49,0.65,0.3,-0.01,0.25,1.46,2.0,3.73,5.22,25.46,0.24,2015-12-01,0.12,0.12,0.14,0.11,0.11
101.4048,76.1819,29.1,2081,279600,19746,679.8,12383,7762,4621,15664.8,3103.4,12490.8,5255.9,2440.0,0.160351282,1918.6,2.270058,0.57,0.26,0.43,0.54,0.23,-0.08,0.09,1.18,1.75,3.66,5.11,25.44,0.34,2016-01-01,0.24,0.12,0.12,0.12,0.11
101.2089,75.8794,29.4,2150,266750,19716,658.9,12365,7748,4617,15716.5,3131.6,12557.6,5291.1,2510.9,0.161295292,1903.03,2.295537,0.54,0.31,0.44,0.53,0.16,-0.07,0.06,0.84,1.4,3.58,4.96,25.35,0.38,2016-02-01,0.34,0.24,0.12,0.12,0.12
100.2972,75.7697,28.3,2231,263250,19711,639.0,12342,7727,4615,15770.9,3152.8,12620.2,5300.8,2519.7,0.161955827,2021.95,2.1701822,0.55,0.29,0.46,0.66,0.19,-0.07,0.1,1.02,1.53,3.46,4.77,25.7,0.36,2016-03-01,0.38,0.34,0.24,0.13,0.12
101.3953,75.6252,27.9,2147,266000,19732,625.8,12353,7731,4622,15768.1,3197.7,12703.7,5315.5,2487.0,0.162625465,2075.54,2.123462,0.55,0.23,0.37,0.56,0.18,-0.14,0.0,0.89,1.44,3.25,4.42,25.72,0.37,2016-04-01,0.36,0.38,0.34,0.13,0.13
100.9833,75.5269,26.9,1925,274500,19687,614.8,12332,7707,4625,15772.9,3236.5,12775.9,5333.1,2443.8,0.163364432,2065.55,2.143093,0.57,0.27,0.41,0.59,0.2,-0.1,0.04,0.93,1.44,3.28,4.31,25.88,0.37,2016-05-01,0.37,0.36,0.38,0.14,0.13
101.9171,75.6609,28.0,1986,265250,19708,604.8,12350,7704,4646,15789.5,3242.4,12841.1,5345.5,2427.5,0.163617031,2083.89,2.13351,0.55,0.27,0.4,0.55,0.17,-0.11,0.02,0.79,1.26,3.12,4.15,26.06,0.38,2016-06-01,0.37,0.37,0.36,0.14,0.14
101.7316,75.664,27.8,1943,259400,19758,600.2,12372,7718,4654,15804.4,3241.7,12902.2,5373.7,2371.2,0.163766194,2148.9,2.07780725,0.62,0.3,0.39,0.51,0.23,-0.09,0.0,0.68,1.11,2.89,3.83,26.08,0.39,2016-07-01,0.38,0.37,0.37,0.12,0.14
101.8969,75.3548,27.2,1970,263500,19731,596.3,12348,7697,4651,15821.5,3312.7,12988.9,5399.8,2413.5,0.164403309,2177.48,2.065455215,0.73,0.3,0.44,0.57,0.33,-0.1,0.04,0.73,1.16,2.92,3.84,26.1,0.4,2016-08-01,0.39,0.38,0.37,0.12,0.12
101.6979,75.4944,26.5,1933,251500,19760,594.1,12347,7692,4655,15826.4,3326.7,13047.9,5410.1,2325.1,0.164761807,2157.69,2.086954104,0.75,0.29,0.46,0.59,0.35,-0.11,0.06,0.78,1.23,3.01,3.91,26.17,0.4,2016-09-01,0.4,0.39,0.38,0.24,0.12
101.1781,75.5984,26.6,1946,255800,19788,593.0,12345,7692,4653,15829.6,3338.5,13112.8,5424.3,2156.1,0.165055249,2143.02,2.111661736,0.72,0.33,0.47,0.66,0.32,-0.07,0.07,0.87,1.36,3.11,3.98,26.24,0.4,2016-10-01,0.4,0.4,0.39,0.34,0.24
100.1169,75.5624,25.9,1865,245750,19812,597.0,12342,7686,4656,15786.4,3354.4,13182.4,5446.7,2201.7,0.165347656,2164.99,2.100548578,0.71,0.45,0.57,0.74,0.3,0.04,0.16,1.19,1.73,3.45,4.3,26.25,0.41,2016-11-01,0.4,0.4,0.4,0.38,0.34
101.6344,75.6277,26.3,1860,252200,19821,598.0,12355,7694,4661,15820.5,3345.1,13215.3,5446.5,2095.3,0.165384839,2246.63,2.034157828,0.87,0.51,0.63,0.87,0.33,-0.03,0.09,1.42,1.95,3.52,4.29,26.26,0.54,2016-12-01,0.41,0.4,0.4,0.36,0.38
100.3599,75.8061,25.3,1866,244000,19854,598.2,12366,7702,4664,15873.6,3393.2,13286.4,5453.8,2158.5,0.165123965,2275.12,2.018648101,0.9,0.51,0.61,0.83,0.25,-0.14,-0.04,1.27,1.78,3.27,4.01,26.4,0.65,2017-01-01,0.54,0.41,0.4,0.37,0.36
98.8982,75.783,25.5,1803,230250,19916,604.9,12380,7698,4682,15854.5,3403.1,13351.2,5471.7,2302.9,0.165080106,2329.91,1.980906272,0.87,0.52,0.64,0.82,0.21,-0.14,-0.02,1.24,1.76,3.29,3.98,26.33,0.66,2017-02-01,0.65,0.54,0.41,0.37,0.37
99.4453,75.5882,25.1,1677,233750,19954,609.8,12393,7705,4688,15824.9,3451.3,13420.1,5502.5,2387.8,0.16523314,2345.96,1.95959135,0.98,0.74,0.87,1.01,0.19,-0.05,0.08,1.22,1.69,3.22,3.89,26.43,0.79,2017-03-01,0.66,0.65,0.54,0.38,0.37
100.3568,76.5283,24.1,1709,227800,19985,618.6,12400,7708,4692,15805.0,3450.4,13481.0,5520.6,2344.8,0.165314606,2359.31,1.977696869,1.03,0.8,0.93,1.04,0.13,-0.1,0.03,0.92,1.4,2.97,3.67,26.37,0.9,2017-04-01,0.79,0.66,0.65,0.39,0.38
100.7504,76.4978,24.7,1721,239000,20015,625.0,12409,7717,4692,15784.8,3516.2,13539.7,5549.0,2288.9,0.164908743,2395.35,1.959630117,1.05,0.89,1.02,1.12,0.14,-0.02,0.11,0.93,1.39,2.94,3.64,26.55,0.91,2017-05-01,0.9,0.79,0.66,0.4,0.39
100.2999,76.6444,24.6,1654,248000,20063,629.0,12422,7725,4697,15776.3,3525.3,13564.1,5555.3,2269.7,0.165253647,2433.99,1.940024404,1.16,0.98,1.09,1.2,0.12,-0.06,0.05,0.73,1.15,2.64,3.33,26.68,1.04,2017-06-01,0.91,0.9,0.79,0.4,0.4
99.9364,76.4501,24.6,1720,250800,20072,631.1,12423,7718,4705,15768.0,3547.3,13628.9,5580.1,2296.9,0.165465314,2454.1,1.9370305,1.22,1.07,1.11,1.22,0.07,-0.08,-0.04,0.72,1.17,2.55,3.24,26.77,1.15,2017-07-01,1.04,0.91,0.9,0.4,0.4
99.6918,76.3832,24.0,1687,247750,20154,636.3,12467,7753,4714,15761.9,3586.5,13688.0,5582.8,2407.2,0.165259495,2456.22,1.9482511,1.25,1.01,1.11,1.23,0.09,-0.15,-0.05,0.62,1.05,2.47,3.15,26.87,1.16,2017-08-01,1.15,1.04,0.91,0.41,0.4
99.5908,76.5252,26.1,1683,272400,20177,637.3,12477,7765,4712,15750.3,3570.5,13733.8,5573.0,2357.9,0.164735605,2492.84,1.9323342,1.25,1.03,1.15,1.28,0.1,-0.12,0.0,0.65,1.05,2.48,3.15,27.05,1.15,2017-09-01,1.16,1.15,1.04,0.54,0.41
100.3987,77.4468,26.2,1609,242250,20209,638.8,12490,7776,4714,15747.9,3607.8,13788.5,5590.9,2310.9,0.164790521,2557.0,1.8937557,1.26,1.07,1.23,1.4,0.11,-0.08,0.08,0.83,1.21,2.45,3.17,26.91,1.15,2017-10-01,1.15,1.16,1.15,0.65,0.54
99.9451,77.6016,25.7,1589,247750,20266,643.4,12505,7795,4710,15783.4,3629.4,13814.7,5586.6,2378.3,0.164939236,2593.61,1.8767921,1.32,1.23,1.36,1.56,0.16,0.07,0.2,0.89,1.19,2.41,3.11,27.0,1.16,2017-11-01,1.15,1.15,1.16,0.66,0.65
100.3269,77.5404,24.2,1516,242600,20317,643.4,12533,7818,4715,15743.9,3613.3,13860.3,5593.2,2309.8,0.164961423,2664.34,1.8364773,1.54,1.32,1.47,1.7,0.24,0.02,0.17,0.88,1.1,2.21,2.92,27.09,1.3,2017-12-01,1.16,1.15,1.15,0.79,0.66
100.7801,77.3713,24.2,1467,235250,20354,649.8,12561,7839,4722,15706.0,3651.1,13869.2,5573.1,2281.0,0.164837993,2789.8,1.7666738,1.63,1.41,1.59,1.8,0.22,0.0,0.18,0.97,1.17,2.14,2.85,27.22,1.41,2018-01-01,1.3,1.16,1.15,0.9,0.79
100.0299,78.0999,22.9,1432,221000,20474,656.4,12584,7860,4724,15753.1,3614.4,13907.3,5573.4,2305.3,0.165044213,2705.16,1.8351348,1.78,1.57,1.75,1.96,0.36,0.15,0.33,1.18,1.44,2.4,3.09,27.43,1.42,2018-02-01,1.41,1.3,1.16,0.91,0.9
100.1263,78.1015,24.0,1345,225800,20518,663.9,12610,7887,4723,15771.5,3664.5,13966.4,5596.0,2230.9,0.164939954,2702.77,1.8499539,2.08,1.7,1.87,2.06,0.57,0.19,0.36,1.12,1.33,2.36,3.13,27.43,1.51,2018-03-01,1.42,1.41,1.3,1.04,0.91
101.9465,78.692,22.5,1375,221500,20565,671.2,12631,7905,4726,15772.2,3656.6,13989.3,5590.6,2151.0,0.165031545,2653.63,1.8966472,2.2,1.76,1.93,2.15,0.51,0.07,0.24,1.01,1.18,2.16,2.98,27.5,1.69,2018-04-01,1.51,1.42,1.41,1.15,1.04
99.1656,78.0687,21.1,1233,221250,20657,675.1,12657,7920,4737,15788.4,3654.0,14055.7,5604.5,2086.6,0.165074059,2701.49,1.8752614,2.16,1.86,2.02,2.27,0.46,0.16,0.32,1.12,1.28,2.3,3.13,27.53,1.7,2018-05-01,1.69,1.51,1.42,1.16,1.15
100.2704,78.6317,20.8,1404,222600,20713,681.4,12691,7946,4745,15741.9,3655.6,14117.5,5624.1,2052.7,0.164518221,2754.35,1.8512535,2.19,1.9,2.06,2.33,0.37,0.08,0.24,0.96,1.09,2.14,3.01,27.56,1.82,2018-06-01,1.7,1.69,1.51,1.15,1.16
100.1734,78.6973,23.1,1416,209500,20759,680.0,12711,7963,4748,15725.4,3681.5,14157.0,5635.4,2014.6,0.164301433,2793.64,1.8413253,2.17,1.96,2.11,2.39,0.26,0.05,0.2,0.87,0.98,1.96,2.88,27.73,1.91,2018-07-01,1.82,1.7,1.69,1.15,1.15
100.9669,78.9186,22.4,1287,208500,20811,689.9,12725,7972,4753,15727.6,3695.0,14206.0,5644.9,1976.1,0.164330379,2857.82,1.8157197,2.19,2.03,2.19,2.45,0.28,0.12,0.28,0.86,0.98,1.97,2.86,27.82,1.91,2018-08-01,1.91,1.82,1.7,1.16,1.15
100.9698,78.9586,24.2,1351,205200,20858,690.2,12744,7990,4754,15686.7,3702.2,14238.2,5646.0,1938.0,0.164630537,2901.5,1.8038939,2.24,2.13,2.29,2.56,0.29,0.18,0.34,0.94,1.05,2.03,2.93,27.96,1.95,2018-09-01,1.91,1.91,1.82,1.3,1.16
100.9433,78.5991,23.1,1348,213000,20898,692.9,12767,8011,4756,15642.5,3726.1,14248.1,5636.7,1895.8,0.164816783,2785.46,1.8959167,2.37,2.25,2.4,2.65,0.18,0.06,0.21,0.81,0.96,1.95,2.88,28.06,2.19,2018-10-01,1.95,1.91,1.91,1.41,1.3
101.2514,78.4132,22.1,1228,225250,20900,688.8,12777,8019,4758,15686.6,3704.2,14258.7,5644.9,1840.8,0.165153313,2723.23,1.9565002,2.56,2.33,2.46,2.7,0.36,0.13,0.26,0.75,0.92,2.02,3.02,28.17,2.2,2018-11-01,2.19,1.95,1.91,1.42,1.41
101.126,78.6975,21.9,1306,224600,20935,693.7,12796,8035,4761,15631.8,3764.3,14369.9,5685.0,1759.9,0.163953415,2567.31,2.0936311,2.69,2.37,2.48,2.66,0.42,0.1,0.21,0.41,0.56,1.75,2.86,28.19,2.27,2018-12-01,2.2,2.19,1.95,1.51,1.42
100.2999,77.9912,20.5,1287,222750,21000,697.1,12828,8063,4765,15616.3,3744.4,14432.7,5714.5,1707.3,0.164084311,2607.39,2.0766616,2.59,2.37,2.45,2.58,0.19,-0.03,0.05,0.14,0.31,1.53,2.72,28.2,2.4,2019-01-01,2.27,2.2,2.19,1.69,1.51
100.4961,77.6025,21.8,1283,222500,20955,693.6,12818,8057,4761,15583.5,3751.2,14470.5,5712.4,1713.7,0.164006436,2754.86,1.97989493,2.49,2.39,2.44,2.55,0.09,-0.01,0.04,0.09,0.28,1.39,2.55,28.12,2.4,2019-02-01,2.4,2.27,2.2,1.7,1.69
100.8534,77.4412,22.2,1264,211800,20990,691.5,12825,8058,4767,15573.1,3735.0,14513.9,5707.9,1725.9,0.163980341,2803.98,1.95935777,2.48,2.4,2.44,2.49,0.07,0.0,0.04,-0.03,0.17,1.37,2.44,28.37,2.41,2019-03-01,2.4,2.4,2.27,1.82,1.7
99.5034,76.9578,22.5,1230,209750,21028,689.9,12822,8052,4770,15573.4,3779.3,14548.1,5699.9,1623.9,0.164196958,2903.8,1.90508988,2.47,2.38,2.39,2.42,0.05,-0.04,-0.03,-0.09,0.11,1.27,2.28,28.41,2.42,2019-04-01,2.41,2.4,2.4,1.91,1.82
99.8891,77.0287,24.0,1299,218500,21030,686.0,12818,8045,4773,15560.0,3788.0,14660.8,5742.7,1576.3,0.16457426,2854.71,1.95109777,2.44,2.35,2.35,2.34,0.05,-0.04,-0.04,-0.2,0.01,1.28,2.24,28.39,2.39,2019-05-01,2.42,2.41,2.4,1.91,1.91
100.6883,77.4128,21.6,1333,225200,21058,683.5,12824,8044,4780,15537.8,3832.1,14782.9,5792.4,1601.3,0.164937255,2890.17,1.940275996,2.3,2.17,2.11,2.0,-0.08,-0.21,-0.27,-0.56,-0.31,1.04,2.08,28.42,2.38,2019-06-01,2.39,2.42,2.41,1.95,1.91
100.2447,76.8775,19.6,1227,208500,21079,678.2,12827,8048,4779,15535.8,3865.0,14865.4,5811.3,1578.6,0.165489624,2996.11,1.884380568,2.22,2.1,2.03,1.96,-0.18,-0.3,-0.37,-0.57,-0.34,0.89,1.88,28.44,2.4,2019-07-01,2.38,2.39,2.42,2.19,1.95
100.6115,77.4333,21.9,1257,211000,21077,672.4,12826,8040,4786,15520.6,3862.0,14947.6,5838.1,1586.8,0.165431779,2897.5,1.961660992,2.06,1.95,1.88,1.77,-0.07,-0.17,-0.24,-0.63,-0.49,0.86,1.75,28.54,2.13,2019-08-01,2.4,2.38,2.39,2.2,2.19
99.8454,76.8932,22.5,1338,209500,21090,669.1,12825,8036,4789,15529.4,3901.2,15039.5,5865.0,1504.8,0.165684124,2982.16,1.918746035,2.03,1.89,1.84,1.8,-0.01,-0.16,-0.21,-0.49,-0.35,0.98,1.86,28.6,2.04,2019-09-01,2.13,2.4,2.38,2.27,2.2
99.3474,76.2528,22.4,1291,212250,21044,669.1,12771,7981,4790,15531.1,3931.6,15174.6,5901.0,1547.1,0.165845678,2977.68,1.933048548,1.88,1.65,1.62,1.61,0.05,-0.18,-0.21,-0.31,-0.12,1.18,2.09,28.66,1.83,2019-10-01,2.04,2.13,2.4,2.4,2.27
100.9,76.9494,20.3,1208,224400,21065,657.6,12816,8022,4794,15508.9,3952.8,15273.3,5922.7,1595.2,0.165705848,3104.9,1.864791655,1.77,1.54,1.55,1.57,0.22,-0.01,0.0,0.09,0.26,1.51,2.39,28.74,1.55,2019-11-01,1.83,2.04,2.13,2.4,2.4
100.0986,77.1013,20.7,1188,236000,21021,647.8,12798,8011,4787,15545.1,4008.4,15334.3,5929.0,1698.3,0.166731338,3176.75,1.833320492,1.76,1.54,1.54,1.55,0.21,-0.01,-0.01,0.13,0.31,1.46,2.33,28.89,1.55,2019-12-01,1.55,1.83,2.04,2.41,2.4
99.3494,76.9269,21.9,1176,214500,21054,641.2,12785,8003,4782,15515.7,3977.6,15401.3,5948.6,1715.2,0.16545901,3278.2,1.790214652,1.65,1.52,1.52,1.53,0.1,-0.03,-0.03,0.01,0.21,1.39,2.22,29.0,1.55,2020-01-01,1.55,1.55,1.83,2.42,2.41
100.3067,77.1069,20.6,1110,208800,21079,636.6,12780,8001,4779,15510.3,3979.6,15453.8,5961.1,1726.9,0.164973486,3277.31,1.804335255,1.59,1.52,1.47,1.41,0.01,-0.06,-0.11,-0.26,-0.08,1.2,2.03,29.19,1.58,2020-02-01,1.55,1.55,1.55,2.39,2.42
95.1539,73.5991,17.0,1140,2334500,20943,628.8,12721,7967,4754,15425.4,4260.9,15980.6,6190.4,2099.4,0.16812099,2652.39,2.246295677,1.35,0.29,0.29,0.33,0.7,-0.34,-0.34,-0.04,0.24,2.39,3.66,29.12,0.65,2020-03-01,1.58,1.55,1.55,2.38,2.39
84.2552,62.3158,7.2,910,4663250,18565,572.0,11419,7067,4352,13241.4,4788.8,16999.0,6637.0,2953.6,0.150191792,2761.98,2.158373287,4.39,0.14,0.17,0.18,0.06999999999999999,0.09,0.12,0.34,0.61,2.38,4.08,28.75,0.05,2020-04-01,0.65,1.58,1.55,2.4,2.38
87.6851,65.1109,10.5,1147,2173400,19256,548.0,11652,7204,4448,13631.0,16245.5,17868.4,6984.0,3217.6,0.157127907,2919.62,2.042970318,0.17,0.13,0.15,0.16,0.12,0.08,0.1,0.29,0.62,2.45,3.9,28.96,0.05,2020-05-01,0.05,0.65,1.58,2.13,2.4
95.607,70.2397,14.4,1355,1490250,19716,532.6,11982,7460,4522,14450.8,16574.1,18161.5,7066.6,3043.6,0.157740222,3104.66,1.922271119,0.2,0.16,0.18,0.18,0.12,0.08,0.1,0.26,0.65,2.36,3.56,29.22,0.08,2020-06-01,0.05,0.05,0.65,2.04,2.13
99.8693,72.7878,17.0,1544,1383500,19780,523.2,12019,7494,4525,14678.4,16774.5,18311.4,7086.2,2718.5,0.156716464,3207.62,1.851944749,0.18,0.13,0.14,0.15,0.09,0.04,0.05,0.19,0.53,2.05,3.22,29.29,0.09,2020-07-01,0.08,0.05,0.05,1.83,2.04
